id,relevance
107913,2.1064
107914,2.1064
107915,1.7254
107916,1.792
107918,2.672
107920,2.8165
107924,2.7931
107925,2.7902
107928,2.6301
107929,2.3496
107930,2.3563
107931,1.9483
107932,1.9884
107933,1.9585
107934,1.9884
107938,2.5135
107939,2.74604
107940,2.6304
107942,2.7136
107944,2.4911
107945,2.5476
107946,2.5812
107947,2.5648
107948,2.5064
107949,2.5551
107950,2.5788
107952,2.5416
107954,2.5915
107955,2.5181
107956,2.2149
107958,2.6383
107959,2.59645
107961,2.2727
107962,2.3217
107963,2.3318
107964,2.2694
107965,2.2336
107966,2.9868
107967,2.9868
107968,2.38317142857
107969,2.41317142857
107970,2.41317142857
107972,2.2756
107973,1.9154
107974,1.8953
107977,2.3023
107979,1.7678
107981,2.5057
107982,2.4515
107983,2.5392
107984,2.4917
107986,2.59
107987,2.5701
107988,2.5869
107991,2.8436
107994,2.8369
107995,2.503
107997,2.5566
107998,2.6169
108001,2.2677
108002,2.2677
108003,2.2543
108004,2.2677
108006,2.6519
108008,2.3906
108009,2.5936
108011,2.3463
108012,2.413
108013,2.3963
108014,2.4766
108015,2.3831
108016,2.5331
108017,2.4635
108018,2.467
108020,2.4732
108023,2.7433
108025,2.7833
108027,2.8832
108028,2.8732
108032,2.9029
108033,2.8895
108034,2.8409
108036,2.3164
108038,2.9534
108040,2.92
108043,2.3513
108044,2.3247
108045,2.6395
108046,2.56
108049,2.0089
108050,2.6098
108051,2.5837
108052,2.5269
108053,2.5703
108054,2.5636
108055,2.5536
108057,2.7235
108060,2.6304
108061,2.4135
108062,2.4135
108065,2.6139
108066,2.6472
108069,2.3781
108070,2.3848
108072,2.5038
108073,2.4671
108074,2.4671
108076,2.15
108077,2.2869
108078,2.2404
108079,2.2635
108080,2.3603
108081,2.4168
108083,2.1194
108086,2.5333
108087,2.7205
108088,2.469
108089,2.69
108091,2.7334
108093,2.68
108094,2.7133
108095,2.6943
108096,2.64625
108097,2.7664
108098,1.768
108099,2.043
108100,2.4136
108101,2.503
108102,1.8667
108104,1.8667
108105,2.3134
108108,2.8172
108111,2.2107
108113,2.2743
108115,2.2307
108116,2.4954
108117,2.6219
108120,2.5151
108122,2.2988
108123,2.2415
108125,1.5207
108126,1.5473
108127,1.5605
108128,1.5605
108130,2.5167
108131,2.629
108132,2.672
108134,2.8101
108135,2.8866
108136,2.2312
108141,2.3311
108142,2.3311
108145,2.8003
108147,2.66
108148,2.8799
108149,2.9067
108150,2.2266
108151,2.7941
108152,2.6309
108153,2.7908
108154,2.6676
108155,2.4968
108156,2.4034
108158,2.4167
108159,2.44
108160,2.4668
108161,2.4437
108162,2.5422
108163,2.5167
108167,2.1438
108170,2.117
108172,2.4243
108173,2.4342
108174,2.4376
108175,2.4207
108177,2.5068
108178,2.51
108179,2.5337
108180,2.5237
108182,2.9032
108183,2.6696
108184,2.52
108185,2.5097
108186,2.5874
108187,2.3132
108188,2.3099
108189,2.653
108191,2.0587
108194,2.1152
108195,2.6531
108196,1.9921
108197,2.329
108198,2.199
108199,2.3757
108200,2.1254
108201,2.3357
108203,2.3666
108204,2.6423
108205,2.7983
108206,2.7288
108207,2.6056
108208,2.669
108209,2.685
108211,2.0667
108213,2.6002
108214,2.40555
108215,2.33565
108216,2.4636
108217,2.6235
108218,1.9892
108222,2.42
108223,2.3734
108224,2.0387
108226,2.0387
108228,2.6356
108231,2.4563
108233,2.1202
108235,2.2301
108237,2.2001
108238,2.5004
108240,2.0965
108241,2.0998
108243,2.0832
108245,2.6171
108247,2.78
108248,2.7099
108249,1.7011
108250,1.6911
108252,2.57
108253,2.57
108254,2.8201
108256,2.82
108257,2.55
108258,2.4768
108261,2.8366
108263,2.6369
108264,2.6703
108265,2.6971
108266,2.7012
108268,2.665
108269,2.7566
108273,2.0315
108274,2.1001
108276,2.4117
108278,2.34843333333
108279,2.32503333333
108280,2.5565
108281,2.1478
108282,2.1611
108283,2.1246
108284,2.0911
108285,2.1276
108286,2.151
108288,2.5628
108290,2.6772
108294,2.9265
108297,2.2024
108298,2.1925
108300,2.0733
108301,2.3233
108303,2.2569
108304,2.2169
108305,2.0297
108308,2.4951
108311,2.5458
108312,2.5458
108314,2.6755
108315,2.5888
108319,1.7067
108320,1.6467
108321,2.4219
108322,2.4186
108323,2.4286
108324,2.4353
108325,2.1769
108327,2.5354
108328,2.5888
108331,2.3675
108332,2.5599
108336,2.72
108337,2.73
108338,2.3768
108340,2.4115
108341,2.405
108342,2.4081
108343,2.3404
108344,2.3637
108345,2.3671
108346,2.3772
108349,2.4521
108351,2.4856
108352,2.3426
108353,2.1792
108354,2.2627
108355,2.316
108356,2.0856
108357,2.1756
108358,2.1758
108359,2.5069
108360,2.7002
108362,2.4522
108363,2.4886
108365,2.415
108366,2.5291
108367,2.47166
108368,2.6104
108369,2.5971
108370,2.6636
108371,2.0383
108372,2.0449
108374,2.0449
108376,2.2443
108377,2.2113
108378,2.1541
108379,2.50373333333
108381,2.44693333333
108382,2.49403333333
108383,2.4932
108384,2.7004
108386,2.2057
108387,2.1324
108389,2.1991
108391,2.7537
108393,2.7232
108395,2.8332
108396,2.6702
108398,1.7114
108399,2.7326
108400,2.5921
108401,2.5349
108403,2.6756
108405,2.5524
108406,2.6127
108407,2.6026
108408,2.5724
108409,2.7337
108410,2.5903
108411,2.4149
108412,2.6013
108414,2.7638
108416,2.505
108417,2.7474
108418,2.1067
108419,2.1734
108420,2.8435
108422,2.4969
108423,2.4969
108424,2.45186666667
108425,2.2078
108426,2.9268
108428,2.9034
108430,2.88
108431,2.8669
108432,2.3499
108433,2.677
108435,2.6088
108436,2.3136
108437,2.3037
108438,2.5629
108439,2.5967
108440,2.6001
108441,2.7937
108443,2.1487
108444,2.076
108445,2.1816
108447,2.0693
108448,2.076
108452,2.6771
108454,2.6175
108455,2.6607
108458,2.721025
108459,2.7319
108462,2.6334
108463,2.5471
108468,2.9298
108470,2.4028
108471,2.4694
108472,2.4694
108473,2.4461
108474,2.5102
108476,2.3307
108477,2.3245
108478,2.3206
108479,2.5302
108480,2.6264
108481,2.7634
108483,2.238
108485,2.4446
108486,2.4587
108487,2.5619
108488,2.7101
108490,2.7202
108491,2.7168
108492,2.6969
108493,2.6779
108494,2.7252
108497,2.5089
108499,2.4756
108500,2.7388
108504,2.3399
108505,2.4534
108506,2.4967
108511,2.1987
108517,2.6049
108518,2.3409
108519,2.3476
108520,2.4886
108521,2.7118
108522,2.2345
108527,2.9234
108529,2.7035
108530,2.691025
108531,2.700925
108532,2.3335
108533,2.3598
108534,2.3231
108536,2.2002
108537,2.2002
108538,2.2002
108539,2.2728
108540,2.6234
108541,2.827
108543,2.1206
108545,2.1207
108546,2.0939
108547,2.0872
108548,2.0939
108550,2.5117
108551,2.5237
108553,2.6329
108558,2.2876
108559,2.2876
108564,2.8499
108565,2.2765
108566,2.2667
108567,2.5601
108569,2.6533
108573,2.8199
108574,2.8265
108575,2.7041
108577,2.7074
108579,2.5935
108584,2.511
108585,2.5274
108587,2.4729
108588,2.5233
108589,2.4762
108591,2.3391
108592,2.3323
108593,2.0933
108594,2.339
108596,1.99
108597,1.7267
108599,1.99
108600,2.5998
108602,2.76
108603,2.707
108605,2.4801
108608,2.18
108611,2.3498
108612,2.3165
108614,2.1266
108618,2.8001
108620,2.95
108621,2.95
108622,2.7065
108623,2.6088
108624,2.6088
108625,2.6088
108626,2.5637
108628,2.7388
108630,2.7301
108631,2.3616
108632,2.3649
108636,2.6501
108637,2.6602
108639,2.6532
108640,2.6034
108642,2.0532
108645,2.4898
108647,2.0916
108649,2.1798
108652,2.2666
108653,2.5627
108655,2.6359
108657,2.6526
108658,2.3084
108659,2.3017
108661,2.8405
108662,2.5068
108663,2.6371
108664,2.7507
108665,2.3732
108666,2.6905
108667,2.2901
108669,2.6699
108670,2.7777
108671,2.7351
108672,2.7847
108673,2.7748
108675,2.8377
108677,2.63
108679,2.0428
108680,2.0328
108681,2.5702
108684,2.7679
108685,2.18831666667
108686,2.18831666667
108687,2.17501666667
108688,2.17841666667
108689,2.20511666667
108690,2.837
108691,2.7636
108692,2.49
108693,2.24275
108694,2.25285
108696,2.1862
108697,2.3883
108698,2.3652
108700,2.3671
108701,2.6971
108702,2.53136666667
108703,2.7499
108704,2.7532
108706,2.51626666667
108707,1.8501
108709,1.8634
108710,2.6346
108711,2.6578
108713,1.661
108714,2.4298
108715,2.4298
108716,2.4298
108717,2.2804
108718,2.2771
108719,2.3537
108720,2.1713
108721,2.4947
108723,2.7669
108724,2.7138
108726,2.4267
108727,2.4368
108728,2.4368
108729,2.4402
108730,2.4234
108731,2.7123
108732,2.575
108733,2.699
108736,2.6019
108737,2.5716
108738,2.3804
108739,2.3339
108740,2.3804
108741,2.4434
108742,2.69353333333
108744,2.0284
108746,2.5933
108747,2.06
108749,2.0029
108750,2.0366
108752,2.5602
108753,2.6702
108754,2.5972
108755,2.2568
108756,2.2569
108757,2.6051
108758,2.4961
108760,2.5419
108762,2.3845
108765,2.2228
108766,2.2228
108767,2.2228
108770,2.6799
108771,2.6799
108772,2.86
108774,2.3652
108775,2.6483
108776,2.6802
108778,2.9339
108779,2.2265
108780,2.3561
108781,2.2104
108782,2.3233
108783,2.3299
108784,2.3524
108785,2.329
108786,2.5372
108787,2.7484
108792,2.3274
108794,2.5901
108796,2.5054
108797,2.3436
108800,1.6952
108801,1.7989
108802,2.6201
108803,2.0502
108804,2.4128
108805,2.62
108806,2.7275
108807,2.6606
108808,2.4983
108811,2.4301
108812,2.4126
108813,2.4242
108814,2.1923
108815,2.2486
108816,2.5538
108817,2.5772
108818,2.5704
108819,2.5606
108820,2.1373
108821,2.2532
108823,2.68099
108830,2.257
108831,2.3038
108832,2.3472
108833,2.6468
108834,2.6265
108835,2.7268
108837,1.6557
108838,2.51236666667
108840,2.512
108841,2.5187
108842,2.6535
108843,2.6066
108844,2.6066
108845,2.6485
108846,1.9861
108847,1.9861
108848,2.6864
108849,2.6396
108854,2.8905
108856,2.5498
108857,2.5599
108859,2.354
108860,2.1056
108862,2.6648
108864,2.7468
108865,2.8798
108866,2.44756666667
108867,2.45756666667
108868,2.45766666667
108869,2.45446666667
108870,2.45766666667
108871,2.2508
108872,2.2274
108873,2.2411
108874,2.2205
108875,2.2283
108879,2.2393
108881,2.4629
108882,2.748575
108884,2.8537
108885,2.7775
108888,2.3472
108889,2.4404
108891,2.4121
108893,2.60476666667
108897,2.6154
108899,2.7499
108902,2.6407
108903,2.9267
108904,2.6226
108907,2.7165
108908,2.7332
108909,2.4168
108910,2.3837
108911,2.4168
108912,2.4168
108913,2.6398
108915,2.5767
108916,2.6674
108917,2.7277
108918,2.4301
108919,2.5236
108920,2.5535
108921,2.4669
108922,2.3936
108923,2.6303
108924,2.5701
108931,2.3065
108932,2.061
108934,2.61416666667
108935,2.6028
108936,2.1799
108938,2.1633
108939,2.5134
108940,2.5267
108941,2.6085
108942,2.5684
108944,2.5335
108945,2.3082
108947,2.3244
108948,2.5493
108951,2.3248
108952,2.2745
108954,2.67536666667
108955,2.68886666667
108956,2.5603
108957,2.6735
108959,2.0063
108960,1.9627
108961,2.0062
108962,2.0095
108963,2.3561
108964,2.3762
108965,2.3298
108966,2.3298
108967,2.3598
108968,2.4752
108969,2.4418
108971,2.1071
108972,2.4852
108973,2.5016
108975,2.3334
108976,2.3434
108977,2.3434
108980,2.633
108981,2.5092
108983,2.4113
108984,2.5287
108986,2.5388
108987,2.2332
108989,2.371
108991,2.2401
108992,2.2368
108993,2.3605
108994,2.4969
108997,2.7402
108999,2.4833
109000,2.4699
109001,2.3734
109002,2.4101
109003,2.2736
109004,2.2863125
109006,2.317275
109009,2.4429
109010,2.4664
109012,2.7967
109014,2.6368
109015,2.0324
109016,2.2602
109017,2.2237
109019,2.6556
109021,2.2276
109023,2.0546
109026,2.4642
109027,2.4841
109028,2.4301
109029,2.4841
109030,2.4057
109032,2.4057
109034,2.4466
109035,2.4058
109036,2.3726
109040,2.89891666667
109042,2.8236
109043,2.8741
109044,2.89891666667
109046,2.67088333333
109047,2.7001
109049,2.3893
109050,2.5023
109051,2.3746
109052,2.3746
109054,2.3813
109055,2.6286
109056,2.2361
109057,2.2328
109058,2.3029
109059,2.3029
109060,2.3029
109061,2.3029
109063,2.3546
109064,2.9669
109066,2.6998
109068,2.6964
109069,2.6731
109070,2.703
109073,2.3413
109074,2.3143
109075,2.3974
109076,2.3774
109077,2.3039
109078,2.3039
109080,1.8465
109083,2.3399
109084,2.2632
109085,2.3761
109087,2.2966
109088,2.3066
109089,1.6275
109091,2.3601
109092,2.3669
109093,2.5988
109094,2.5589
109097,2.5926
109098,2.6026
109100,2.5925
109101,2.5865
109103,2.5679
109104,2.7001
109106,2.6209
109107,2.5696
109108,2.5668
109110,2.8503
109111,2.363
109112,2.6767
109113,2.58689
109114,2.5183
109115,2.5385
109117,1.9805
109119,2.2945
109120,2.7233
109122,2.6359
109123,2.6258
109125,2.54
109126,2.3176
109127,2.4767
109128,2.3642
109129,2.4349
109131,2.415
109132,2.4181
109133,2.4873
109134,2.5063
109136,2.2737
109137,2.267
109138,2.3957
109141,1.9936
109143,2.2867
109146,2.8003
109148,2.60948
109149,2.4343
109150,2.4176
109151,2.5165
109152,2.73525
109153,2.767
109154,2.767
109156,2.4628
109161,2.6036
109163,2.8572
109165,2.0699
109166,2.3332
109168,2.4165
109169,2.3431
109170,2.2732
109171,2.2765
109172,2.2299
109173,2.2299
109174,2.2732
109175,2.4911
109176,2.5618
109177,2.5518
109178,2.5517
109179,2.5517
109181,2.4842
109184,2.3335
109185,2.3202
109186,2.6134
109189,2.3852
109191,2.3684
109192,2.3939
109194,2.7543
109195,2.8307
109196,2.6565
109203,2.4053
109204,2.8578
109205,2.392
109206,2.537
109207,2.5873
109208,2.6508
109209,2.5378
109212,2.295
109214,2.3017
109215,2.3017
109216,2.2052
109217,2.1682
109218,2.2484
109219,2.4367
109220,2.4234
109221,2.6175
109224,2.5235
109225,2.4735
109226,2.4969
109227,2.6427
109230,2.4523
109231,2.5057
109234,2.7843
109235,2.7876
109239,2.1452
109240,2.1552
109242,2.8165
109243,2.8317
109244,2.8833
109246,2.28495
109250,2.39303
109251,2.51805
109252,2.52135
109253,2.52135
109254,2.4776
109256,2.5897
109258,1.8721
109260,2.607
109262,2.748
109263,2.8807
109266,2.5632
109269,2.5845
109270,2.6727
109271,2.7025
109272,2.7929
109274,2.7034
109275,2.2736
109276,2.2637
109278,2.6453
109279,2.5657
109281,2.8702
109283,2.4781
109284,2.3045
109286,2.3011
109288,2.2626
109289,2.286
109291,2.2896
109292,2.2829
109293,2.3064
109295,2.2996
109296,2.4244
109297,2.6534
109298,2.2952
109300,2.3015
109301,2.2314
109302,2.2513
109304,2.2513
109306,2.7864
109307,2.7532
109309,2.7933
109311,2.7164
109313,1.7474
109314,2.2803
109315,2.3003
109316,2.7534
109317,2.3408
109318,2.4558
109319,2.4992
109320,2.321
109321,2.5292
109322,2.5293
109324,2.328
109326,2.8531
109327,2.6153
109328,2.5719
109329,2.5652
109330,2.5553
109331,2.7702
109333,2.3201
109334,2.3401
109335,2.5068
109336,2.28605
109338,2.7682
109339,2.7122
109340,2.7681
109342,2.7221
109346,2.4417
109348,2.6586
109351,2.7547
109353,2.2167
109354,2.2301
109356,2.4585
109357,2.4786
109362,2.7717
109363,2.6678
109366,2.7635
109369,2.9203
109371,2.9367
109372,2.39818
109374,2.1632
109375,2.6385
109376,2.6252
109377,2.6119
109378,2.6287
109379,2.7164
109380,2.4497
109381,2.5891
109383,2.6088
109384,2.5858
109386,2.5891
109387,2.557
109389,2.5687
109391,2.4559
109394,2.8336
109397,2.7116
109398,2.6982
109399,2.7432
109400,2.584325
109401,2.86
109406,1.9879
109407,1.9511
109408,2.5232
109410,2.6343
109412,1.8991
109414,2.2926
109415,2.3525
109416,2.3392
109417,2.3061
109418,2.1368
109419,2.094
109424,2.5537
109425,2.5648
109429,2.4192
109431,2.4261
109432,2.80896666667
109434,2.3721
109436,2.1969
109437,2.7936
109438,2.8068
109440,2.8245
109441,2.1161
109442,2.1821
109443,2.665
109447,2.5198
109448,2.4664
109449,2.5031
109453,2.8468
109457,2.8067
109458,2.6879
109459,2.5598
109461,2.767
109462,2.3405
109463,2.6784
109464,2.5936
109465,2.6395
109468,2.8067
109469,2.8067
109470,2.8067
109471,2.8067
109472,2.84
109473,2.774
109474,2.7769
109475,2.61106666667
109476,2.6644
109478,2.4624
109481,2.1195
109482,2.2762
109484,2.5304
109485,2.3643
109486,2.3242
109487,2.0557
109489,2.3679
109490,2.3875
109492,2.2143
109493,2.0756
109494,1.969
109496,2.7932
109497,2.5963
109499,1.5033
109501,2.5474
109503,2.544
109504,2.5371
109512,2.5874
109514,2.9099
109515,2.7383
109516,2.6902
109518,2.66
109520,2.5204
109522,2.9001
109524,2.6081
109525,2.6081
109527,2.352
109528,2.5722
109529,2.5851
109532,2.0013
109533,2.4454
109534,2.5548
109535,2.5515
109537,2.3046
109538,2.7701
109540,2.3164
109541,2.3667
109542,2.48
109543,2.5201
109545,2.641
109546,2.4013
109549,2.5364
109551,2.3107
109553,2.3373
109555,2.334
109556,2.52706666667
109557,2.4131
109558,2.4332
109559,2.4267
109560,2.3201
109561,2.7071
109565,2.2705
109566,2.2706
109569,2.348175
109570,2.348175
109571,2.6138
109572,2.6629
109573,2.6629
109575,2.7035
109578,2.7833
109579,2.6168
109580,2.7766
109581,2.7366
109582,2.79
109583,2.79
109587,2.373
109588,2.3321
109589,2.3521
109590,2.4749
109592,2.891
109593,2.7676
109595,2.3484
109597,2.4218
109598,2.3218
109599,2.3406
109600,2.3406
109601,2.3406
109603,2.494
109605,2.5988
109606,2.4444
109607,2.2738
109608,2.4278
109609,2.4245
109610,2.3508
109612,2.7764
109614,1.9419
109616,2.0897
109618,2.422
109619,2.4187
109622,2.6473
109624,2.7508
109626,2.4933
109627,2.4933
109628,2.7052
109629,2.7052
109630,2.57005
109632,2.0783
109633,2.098
109634,2.1003
109635,2.3038
109636,2.3038
109637,2.3038
109638,2.5801
109639,2.5691
109641,2.6393
109642,2.6192
109645,2.32995
109646,2.33665
109647,2.5588
109648,1.866
109651,2.7786
109653,2.7753
109654,2.22452380952
109656,2.6569
109658,2.5551
109659,2.6105
109661,2.3039
109662,2.3918
109663,2.4516
109665,2.4328
109667,2.1973
109668,2.2138
109670,2.2134
109671,2.57126666667
109676,1.8422
109677,1.8953
109678,2.3906
109679,2.7937
109681,2.3501
109682,2.3535
109683,2.5071
109684,2.4269
109685,2.59254
109686,2.60924
109687,2.6126
109688,2.6159
109691,2.626
109693,2.6032
109694,2.6832
109695,2.5652
109696,2.8343
109699,2.6669
109702,2.4818
109703,2.4615
109704,2.4649
109705,2.5253
109706,1.9484
109707,1.955
109708,1.955
109710,1.24196666667
109712,1.8696
109714,2.328
109716,2.8069
109717,2.8102
109718,2.6842
109719,2.6775
109720,2.6875
109721,2.6909
109722,2.57
109723,2.5999
109724,2.5232
109725,2.5338
109726,2.4799
109727,2.4967
109728,2.3932
109730,2.3967
109731,2.5132
109733,2.5702
109734,2.5232
109735,2.5201
109736,2.5166
109737,2.0276
109738,2.021
109739,2.0609
109740,2.4967
109743,1.9544
109744,1.9378
109745,2.3179
109749,2.4317
109750,2.5303
109753,2.4232
109754,2.6301
109755,2.274
109757,2.6489
109758,2.23996666667
109759,2.4213
109760,2.5115
109762,2.4477
109763,2.63068
109766,2.6324
109767,2.5111
109768,2.5144
109769,2.6076
109770,2.5779
109771,2.5875
109772,2.588
109773,2.5681
109774,2.5915
109775,2.3163
109776,2.3127
109777,2.3093
109778,2.3284
109779,2.3118
109780,2.3154
109783,2.6089
109784,2.5031
109787,2.7733
109791,2.6532
109793,2.4386
109794,2.4253
109795,2.4185
109796,2.5531
109797,2.1171
109798,2.1303
109799,2.16845
109801,2.1171
109802,2.2144
109803,2.1171
109804,2.0541
109805,2.1211
109806,2.77226666667
109807,1.9817
109808,2.1784
109809,2.2483
109810,2.3922
109811,1.8344
109814,2.0833
109815,2.0967
109816,2.1768
109817,2.1768
109819,2.7901
109821,2.8433
109824,2.7458
109825,2.6281
109826,1.4913
109828,1.5482
109832,2.7997
109833,2.7469
109835,1.7825
109839,2.4967
109840,2.3069
109841,2.3102
109842,2.3069
109843,2.27315
109844,2.3247
109848,2.2289
109849,2.2056
109852,2.5923
109853,2.5301
109855,2.632
109856,2.4998
109857,2.4698
109858,2.4764
109859,2.4498
109861,2.229
109864,2.7874
109865,2.6902
109867,2.7317
109868,2.7103
109869,2.54
109870,2.7065
109873,2.0705
109876,2.76916666667
109877,2.77916666667
109878,2.569125
109879,2.569125
109881,2.0092
109885,2.3985
109886,2.3851
109887,2.3985
109889,2.7466
109891,2.78
109892,2.7866
109893,2.7632
109894,2.0108
109895,2.0041
109896,2.2698
109897,2.26
109898,2.2633
109899,2.2798
109900,2.4334
109901,2.4402
109902,2.4402
109903,2.4402
109905,1.7765
109906,1.7432
109908,1.9457
109909,2.0649
109910,2.0549
109911,2.0285
109912,2.0485
109914,2.3288
109915,2.3221
109916,2.3288
109917,2.6135
109918,2.6042
109919,2.4333
109920,2.5404
109921,2.4231
109923,2.1699
109924,2.1241
109925,2.1034
109927,2.20483333333
109928,2.767
109929,2.2524
109930,2.2524
109931,2.2591
109932,2.4532
109933,2.4498
109934,2.4899
109938,2.2818
109939,2.7469
109940,2.6015
109941,2.6808
109942,2.6872
109943,2.3118
109944,2.3316
109945,2.6422
109947,2.1631
109948,2.1398
109949,2.1464
109950,2.5631
109954,2.4918
109956,2.6888
109957,2.34
109958,2.8434
109962,2.7836
109964,2.1063
109966,2.7166
109968,2.7098
109970,2.8001
109972,2.2141
109973,2.2599
109976,2.9633
109977,2.64246666667
109979,2.7372
109981,2.7369
109982,2.3448
109983,2.438
109985,2.3083
109986,2.3601
109987,2.387
109988,2.2899
109989,2.2898
109990,2.2898
109993,2.6492
109994,2.6709
109995,2.1364
109997,2.1663
109998,2.95
109999,2.6204
110001,2.6151
110002,2.7879
110004,2.6808
110005,2.2273
110006,2.254
110008,2.4603
110009,2.4603
110012,2.56636666667
110013,2.1897
110014,2.1764
110017,2.3372
110018,2.3505
110020,2.6154
110021,1.9955
110023,2.5402
110026,2.5229
110027,2.5574
110031,2.2574
110033,2.5366
110036,2.64325
110037,2.1965
110038,2.2864
110039,2.5811
110040,2.6171
110041,1.799
110043,2.0375
110045,2.6867
110046,2.6966
110047,2.2033
110048,2.2033
110049,2.2033
110051,2.3779
110053,2.5905
110054,2.3703
110055,2.3503
110056,2.2032
110058,2.2334
110059,2.2167
110060,2.1899
110062,2.515
110063,2.4433
110065,2.8395
110067,2.647
110068,2.0164
110069,2.4479
110071,2.7112
110073,1.5568
110075,2.3167
110076,2.3069
110079,2.8835
110081,2.5431
110082,2.2081
110084,2.2181
110085,2.1983
110086,2.2015
110089,2.8203
110090,1.5779
110091,1.5679
110092,1.5779
110093,1.5712
110094,1.5612
110098,1.5712
110099,1.5679
110100,1.5712
110101,2.3902
110102,2.3521
110103,2.3606
110104,2.6664
110106,1.6638
110108,2.5593
110109,2.5593
110111,2.2701
110112,2.7666
110114,2.7666
110115,2.7666
110116,2.0844
110118,2.9036
110120,2.653
110122,2.3113
110123,2.3412
110124,2.5775
110126,2.5346
110128,2.519
110130,2.1367
110131,2.1623
110132,2.1623
110133,2.596275
110134,2.6249
110135,2.6248
110136,2.1642
110137,2.9067
110138,2.7714
110140,2.7848
110141,2.7978
110143,2.3733
110144,2.3733
110145,2.3733
110146,2.3733
110147,2.2666
110149,2.5157
110153,2.52365
110154,2.52025
110155,2.44995
110157,2.8632
110158,2.7366
110159,2.817
110160,2.4898
110161,2.4967
110162,2.5531
110163,2.5531
110164,2.5941
110165,2.5273
110166,2.5106
110167,2.4203
110168,2.4069
110169,2.72
110170,2.49533333333
110171,2.69963452381
110173,2.4745
110174,2.4577
110176,2.5201
110177,2.537
110178,2.5654
110179,2.5119
110180,2.7385
110181,2.7219
110182,2.7352
110184,2.4416
110185,2.3538
110186,2.3771
110188,2.9299
110189,2.5232
110190,2.56843333333
110191,2.1257
110193,2.0729
110195,2.1919
110197,2.657
110198,2.667
110199,2.3868
110201,2.5339
110202,2.5339
110203,2.5595
110204,2.7401
110206,2.3166
110207,2.2263
110209,2.0398
110212,2.711
110215,2.21
110216,2.21
110217,2.2067
110218,2.1933
110219,2.1933
110223,2.8236
110225,2.7005
110228,2.72765
110231,2.719
110233,2.8368
110234,2.8568
110235,2.8202
110236,2.7705
110237,2.0519
110240,2.1746
110242,2.2806
110243,2.4598
110244,2.4598
110245,2.7266
110247,2.7801
110248,2.7901
110249,2.7901
110250,2.6832
110251,2.6104
110255,2.6022
110258,2.69
110259,2.3201
110260,2.3201
110261,1.9761
110262,2.3801
110263,2.3867
110264,2.2434
110265,2.547
110268,2.8367
110269,2.2635
110270,2.7665
110272,2.2071
110273,2.6663
110274,2.7734
110275,2.0863
110277,2.1164
110278,2.0863
110280,2.0896
110281,1.78438333333
110282,1.80788333333
110286,2.1884
110288,2.2849
110290,2.3305
110292,2.379
110294,2.4875
110295,2.4809
110297,2.431
110299,1.6904
110300,2.3544
110301,2.5279
110303,2.4145
110304,2.4343
110306,2.5626
110307,2.5791
110309,2.5761
110311,2.5402
110312,2.5267
110313,2.5184
110314,2.5284
110315,2.294
110316,2.5523
110317,2.5523
110319,2.5138
110320,2.5039
110321,2.8007
110324,2.3675
110325,2.361
110326,2.128
110327,2.5396
110330,2.7297
110331,2.8507
110332,2.8043
110333,2.7677
110335,2.7576
110337,2.5231
110339,2.7651
110340,2.7651
110342,1.6667
110343,1.6734
110345,2.582
110347,2.57042
110348,2.4938
110349,2.5304
110350,2.5003
110351,2.3085
110352,2.6555
110354,2.3721
110355,2.2954
110358,2.3776
110359,2.36793333333
110361,2.2667
110362,2.2767
110365,2.5488
110367,2.4581
110368,2.3239
110369,2.3571
110370,2.6974
110371,2.9102
110373,2.78
110374,2.3933
110375,2.3933
110377,2.0967
110379,2.0967
110380,2.598
110381,2.6759
110383,2.5998
110384,2.6433
110385,2.5797
110387,2.2567
110388,2.2301
110390,2.8835
110392,2.9032
110393,2.8932
110394,2.9099
110395,2.6265
110396,2.3633
110397,2.3632
110399,2.2765
110400,2.4599
110402,2.4496
110403,2.2392
110404,2.3799
110405,2.2733
110407,2.4299
110408,2.4906
110411,2.501
110412,2.481
110414,2.2312
110418,2.7734
110420,2.807
110422,2.3492
110424,2.0718
110425,2.5926
110426,2.6024
110429,2.4491
110430,2.6635
110431,2.7734
110432,2.7634
110434,2.7966
110435,2.7131
110437,2.3031
110438,2.2961
110439,2.4762
110440,2.5162
110441,2.5015
110442,2.5232
110444,2.5013
110445,2.5293
110446,2.5232
110447,2.887
110448,2.8936
110449,2.3334
110450,2.3368
110451,2.2665
110452,2.6874
110453,2.2366
110456,2.5759
110458,2.77175
110459,2.73175
110462,2.0587
110465,2.4282
110467,2.4795
110468,2.1433
110471,2.8636
110472,2.8568
110474,2.8635
110475,2.1868
110476,2.1838
110477,2.1137
110478,2.1973
110479,2.5825
110480,2.79
110481,2.5667
110482,2.6026
110483,2.5993
110484,2.4259
110485,2.559
110487,1.7456
110488,2.506
110489,2.569
110491,2.7485
110492,2.77785
110493,2.8569
110494,2.7503
110495,2.7661
110498,2.5204
110499,2.87
110500,2.5435
110501,2.5569
110502,2.5569
110503,2.5135
110504,2.743
110505,2.8102
110506,2.5749
110508,2.5793
110510,1.5037
110512,2.8537
110514,2.857
110515,2.8604
110516,2.6076
110517,2.6177
110519,2.4783
110520,2.24493333333
110521,2.23968333333
110522,2.23968333333
110523,2.22453333333
110524,2.6828
110525,2.3013
110530,2.5083
110532,2.4781
110533,2.206
110535,2.2027
110536,1.7393
